user,followers,total_likes,following,link,views,duration,likes,comments,shares
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134851812707896618,122000,9,7824,44,9
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134820172266818858,3800000,20,597800,18000,21300
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134793077813873966,178600,14,15100,275,52
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134479743529045294,1400000,20,324700,787,292
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134449800321420590,78000,17,2541,38,5
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134421856177737003,4600000,40,655300,2002,8154
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134114366298950958,599800,14,72000,177,39
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7134077739149331758,306900,12,30100,830,86
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133737591991635246,1100000,16,44700,1750,1662
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133706846858317102,916600,10,51500,549,305
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133366608524922158,936500,17,101500,594,68
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133335588291284266,838300,21,71000,307,145
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133308715251420458,192300,5,10800,47,10
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7133042480961817899,546200,8,38700,554,111
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132995597866634542,155300,7,7657,40,8
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132964575678319914,143900,42,15700,398,138
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132670929439771950,71700,7,1158,21,3
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132593716430294318,376700,9,20600,456,349
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132567049053769003,118700,6,7404,72,113
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132255362165656875,160300,8,9862,109,38
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132238749383183662,166600,13,11900,114,35
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132222368960826667,219000,7,15900,712,68
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7132195288005037358,265100,12,21400,67,24
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131825976178167083,116300,8,6243,262,6
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131485013555580206,595900,9,42600,297,139
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131453297994665262,1000000,10,95300,140,35
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131141565619113259,1100000,8,114300,2022,1362
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131109087319706926,495300,16,54800,1074,172
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7131082645265534254,923200,8,85300,191,76
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130768908352621867,779300,10,145800,2234,502
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130743241934212394,490300,27,60300,1303,240
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130727610329419051,136900,14,5049,73,6
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130710928529640750,5800000,20,902800,4743,1107
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130398635006643498,264300,8,23900,84,32
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130366887388630314,1700000,11,155800,1192,229
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130340795210550571,225600,5,13600,57,19
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130026869445152046,308500,7,25800,302,120
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7130013569940196654,166500,10,5726,35,20
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129995950294158634,190800,14,18900,126,74
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129970109438790958,273000,16,29600,132,61
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129697680120466730,104700,9,4268,29,27
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129657761864043822,573100,21,59000,389,335
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129602736181677358,223100,6,12300,116,24
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129253728426757418,880900,5,54800,261,102
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7129226787225210155,210900,7,14000,49,20
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128882729147469102,2200000,21,165300,596,835
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128855761282780458,847300,7,56800,125,48
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128585719550971182,174700,13,7913,144,39
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128542413630475562,3400000,36,402300,1796,1415
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128511470308003115,643500,35,53100,825,282
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128488489858993451,885600,5,65700,243,134
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128140376308763950,348600,28,32600,321,205
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7128114210390805806,1800000,8,110400,3589,3161
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127800195311504683,3300000,8,327800,1171,702
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127769339331398958,167000,11,10500,134,48
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127742292781206827,408900,7,28100,207,36
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127429650585931054,373100,18,44400,870,267
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127401479962479915,114300,15,5084,51,11
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127075902516809006,4300000,7,346100,909,1585
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7127046367649778987,697800,12,19500,127,40
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7126656279208299822,2200000,48,264600,10600,21000
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7126631853678677290,1600000,10,101600,482,1074
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7126284991616585002,2400000,8,272900,4337,694
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125946385328803115,6100000,8,253600,1156,18900
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125930729208384811,274200,8,23700,72,65
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125913872720252206,1300000,10,95800,4041,5514
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125886845585493294,480700,8,16100,526,69
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125573944349822251,429100,6,19400,182,39
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125558675443305771,189200,9,14900,283,51
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125542922581429550,620700,9,83600,1198,1519
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125515726881934638,1400000,8,99900,1621,413
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125252155555990827,144800,9,8163,343,34
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125202755437776171,2000000,12,201500,596,368
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125187169236438318,767600,8,49200,199,127
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125171903110778158,295800,8,19600,66,30
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7125144625957834027,2200000,11,228300,3887,3219
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124851052662230314,6100000,9,537600,2087,1359
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124800652576083246,271500,19,24400,213,46
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124785871328447787,5800000,13,568600,3524,16300
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124462317797969195,395300,9,47200,470,153
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124446561387662638,477800,8,40600,227,46
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124402534390713642,2700000,17,341600,1923,875
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124129619145477419,479600,35,54900,1790,421
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124058668730993962,171800,5,8572,121,30
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7124031601989668139,434600,7,41700,733,60
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7123687369202568490,178500,8,13300,89,26
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7123669995481042222,222100,6,14700,77,9
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7123460887297609006,230900,7,19300,256,136
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7123373774241680686,334400,9,33100,313,240
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7123338497334840619,827000,16,85000,272,89
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122967550291594542,623200,13,61500,267,210
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122608488152550702,665500,9,86600,507,647
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122589621887814955,113100,16,4137,30,9
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122574270902897966,345900,8,23500,363,80
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122547040189418794,181800,8,11100,168,23
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122235212200725802,307300,9,27700,278,67
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122219059932089646,166700,13,12200,175,10
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122203785002323243,285500,22,25600,614,103
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7122176174482083114,1600000,5,160400,1755,262
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121850133192445227,196800,14,21000,292,31
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121832097722993963,226600,10,11800,195,16
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121804858415385899,182500,11,19000,178,80
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121461299145379118,389800,59,41600,497,558
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121434328235789614,691900,6,43400,140,88
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121166712321428782,363900,4,47700,458,100
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121121298750950702,1400000,18,82300,1261,536
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7121063073653312811,1300000,9,53400,190,190
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120766054988565803,418500,19,50700,192,60
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120749615795703083,213800,14,14300,95,24
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120734237015231786,370100,14,41800,623,760
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120718715020201258,234700,9,15500,304,14
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120702429145926954,1600000,5,132100,256,117
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120400015025065259,316100,6,27800,285,76
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120363527730171179,132100,10,2405,27,4
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120319625966947627,3800000,5,236400,550,503
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7120012971291512106,194900,10,7187,67,14
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119997421228133675,229800,23,12400,115,28
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119976757331037482,752500,12,87000,468,128
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119949481763867950,1600000,5,135000,290,302
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119636411732495658,452700,9,43000,194,169
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119617648048196910,378600,13,34200,274,107
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119600256039357739,6700000,11,414000,1372,892
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7119208336150596906,1200000,12,93700,402,92
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118895148141989166,506300,8,51400,558,86
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118863466861006123,2200000,12,233900,2746,1581
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118837315509800235,774600,8,44000,1180,141
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118523174588828970,1700000,6,135600,1172,207
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118492190942219562,411400,15,35400,120,78
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118465120371707182,552000,7,33900,211,70
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118153813676182830,1300000,7,124100,1404,753
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118137671159106862,2100000,17,88600,562,204
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118121079448587562,513700,9,31300,241,73
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7118094020810771755,810200,13,107800,352,61
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117780931632450859,680900,7,41800,188,84
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117750508655381806,934700,10,95500,1070,667
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117724850176806187,2000000,8,222400,2056,600
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117409936635890990,760000,19,96300,924,160
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117379032815013163,893700,44,119700,750,468
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117356738826751274,983600,8,59400,961,134
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117038732053646634,524900,18,68100,383,105
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7117007946504047915,289100,12,17400,237,24
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7116637194399321386,1100000,7,79800,235,53
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7116609891011251502,609000,8,63100,574,135
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7116265721025301806,3100000,13,236100,724,165
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7116242022268226858,6900000,11,755800,2234,831
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7115925508004597035,2200000,32,303600,1862,382
jarredjermaine,3700000,217500000,368,https://www.tiktok.com/@jarredjermaine/video/7115894610785783086,764800,5,64800,625,70
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7124650305379208449,2400000,52,627400,1433,2095
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7120990118961270017,1700000,54,435900,866,888
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7120217677385256194,2300000,55,439500,8881,4990
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7116513070213549314,16500000,14,3200000,12800,43100
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7115087852391779586,735200,99,104300,867,955
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7114319191615753473,573500,104,79900,442,571
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7111703925329267970,3100000,67,655700,1961,2326
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7111341277316222210,769600,20,122000,548,732
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7110580556051631361,1600000,15,271400,653,1012
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7109846565728046337,612100,6,78700,214,489
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7108396709293722882,2200000,48,345400,1115,2212
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7107624319722753282,1000000,26,205300,857,697
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7106129366710603009,3000000,16,657300,43600,3776
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7105024896547163394,10400000,71,2700000,15300,14600
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7103548582925520133,715700,61,155100,562,607
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7102810240751635713,2100000,10,419400,858,779
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7100935912866974978,5200000,32,1300000,2975,2851
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7099808244918455554,656100,14,120200,366,172
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7098704886610660610,2100000,17,524100,2463,3750
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7098328513383582977,1600000,19,354300,92,1141
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7096874037674085634,797100,112,127800,1468,1073
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7096471722102213889,1900000,14,446300,1080,388
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7096140319883824386,804400,68,180200,399,309
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7092775633041837313,2300000,108,460700,2002,2429
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7087270252995693825,1000000,88,214200,783,522
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7086165181067283713,815200,110,140400,819,930
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7085051606496021761,2300000,57,543000,2504,2221
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7082393228116249858,2700000,69,585000,6875,2150
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7081337289309195522,2700000,17,580200,4837,3641
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7080517835818110209,1900000,108,466000,2157,1760
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7079059922117233921,1400000,56,230600,2509,582
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7078347627946855681,619200,5,98600,352,628
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7077952692265471233,1800000,76,421000,2599,2803
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7076128971330538753,993100,28,234600,3459,1733
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7075714842346278146,2500000,9,536900,568,936
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7074251494928780546,1000000,155,207500,1893,1054
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7073854136860691714,11000000,72,2700000,11000,9741
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7073138786858847489,677000,25,96600,563,243
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7072770080345492738,2700000,149,656100,7481,8793
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7072030942885350657,2300000,23,434600,2462,670
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7071657141131627777,660700,12,92800,229,163
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7069074643239456002,1100000,27,211100,692,539
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7069041217832488193,974800,72,238900,1504,1525
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7067948731961756929,9600000,12,2500000,7219,5399
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7067530449509256449,2100000,104,463400,3935,3366
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7066805656170368257,809100,68,149800,994,2279
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7066426018378140930,1100000,49,276400,2009,3313
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7066070554494749954,555100,84,83700,370,233
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7065717068921916674,2400000,15,561800,1316,609
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7065309834438135041,5700000,19,1000000,3474,2083
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7064966291672665346,4200000,6,680200,1571,685
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7064576214668758274,4200000,56,901100,18100,3417
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7063836566707358977,4100000,91,1000000,3376,4877
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7063136398508870914,725500,57,154300,744,792
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7062706205415836929,15500000,8,3900000,20400,15500
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7062351737922882817,8100000,85,1700000,12000,15000
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7061975390528589058,673200,38,110600,1592,282
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7060488750882622722,673700,102,118400,701,554
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7060150352322104578,464900,34,70000,553,348
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7057507456850676993,663300,58,149400,429,378
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7055682819258928385,1900000,50,388800,1387,1061
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7054943807682432257,2000000,42,441700,1731,2621
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7054208577057082626,657100,53,132400,842,945
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7052702457859788034,770600,55,193700,1107,1120
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7050505838242434305,829200,60,176800,1058,1635
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7048597904889498881,3100000,42,831700,3493,5816
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7047860095027399938,407700,13,52600,165,385
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7046741771224698114,1400000,25,340300,1047,896
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7046037194326166785,732000,62,159000,1045,665
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7045302796043767042,474900,50,87500,1591,363
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7044146094032391426,5500000,64,1300000,14100,21200
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7043420830600072450,823000,56,196400,573,458
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7041904027252051202,2500000,15,585800,5127,6210
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7041206056856325377,356400,68,64600,478,693
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7040812108069571842,1100000,75,239800,1416,1835
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7040071574971534593,742200,37,175600,653,1042
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7039336246639938818,474700,111,122600,736,810
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7038960067672067329,1700000,14,371500,658,914
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7038222630410898689,2000000,10,254700,1663,1363
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7037505468968733954,5900000,63,1300000,4185,3835
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7035659841003621634,557600,41,123100,319,385
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7035254097280273665,2300000,76,558200,4791,1949
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7034141886440951042,1600000,58,414500,2262,1224
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7033775092903529730,473200,90,77300,399,239
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7033375645832875266,1000000,58,251600,1291,2365
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7033015302984191234,4900000,60,1300000,4840,5270
hippiearab,3000000,115900000,62,https://www.tiktok.com/@hippiearab/video/7032649246947953921,6400000,56,1600000,4672,6630
